mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,$File,E_orig,Rec_index
Clc1ccc(Cc2ccc(OC(C(=O)OCc3cnccc3)(CC)C)cc2)cc1,1,390,-6.4951277,1.154924,56.181362,-61.715027,-8.481266,-29.137671,-6.4951277,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.7066767,1
FC=1C(NC(=O)c2cc(OC)c(OC)c(OC)c2)=NC(=O)N([C@]2[C@](O)[C@](O)[C@@](C)O2)C=1,1,427,-6.4946074,2.0075238,-21.47747,-74.432892,-9.7848969,-33.866096,-6.4946074,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.6718972,1
S(=O)(=O)(c1ccc(F)cc1)[C@]12c3c(cc(C(F)(C(F)(F)F)C(F)(F)F)cc3)CC[C@]1N(C(=O)[C@]1[C@@](C)C[C@](C(=O)O)CC1)CC2,1,656,-6.4940844,1.6453387,115.44032,-46.122395,-10.18879,-31.433985,-6.4940844,$HOME/My Research/Docking/sdf/smiles_data4.sdf,3.5887039,1
S(=O)(=O)(CCNCCc1c2sc(O)nc2c(O)cc1)CCCOCCc1ccccc1,1,1,-6.4932475,2.2794406,20.850344,-61.278362,-10.396198,-38.20689,-6.4932475,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.6083583,1
FC=1C(NC(=O)c2cc(OC)c(OC)c(OC)c2)=NC(=O)N([C@]2[C@](O)[C@](O)[C@@](C)O2)C=1,1,427,-6.4930525,1.8204013,-14.734145,-77.497292,-9.4513311,-36.831345,-6.4930525,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.2148438,1
O=C(OCC)C(CC1NCCCC1)(c1ccccc1)c1ccccc1,1,641,-6.4928627,1.6700877,53.792988,-49.940563,-8.2592211,-24.331593,-6.4928627,$HOME/My Research/Docking/sdf/smiles_data4.sdf,8.3473687e-006,1
O=C(NCCCc1cc(C)c(C)cc1)Cc1cc(OC)c(OCCN)cc1,1,928,-6.4927654,2.7739916,-8.8721352,-67.878647,-9.2069826,-30.523964,-6.4927654,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.3805662,1
O=C(N[C@@]1C(=O)N2[C@@](C(=O)O)C(C)(C)S[C@]12)C(Oc1ccccc1)(C)C,1,791,-6.4921851,1.569528,41.735493,-70.323441,-8.7130127,-31.146193,-6.4921851,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.0523484,1
FC(F)(F)c1ccc(N2C(=O)[C@](N[C@](C)c3ccccc3)C[C@@]2c2cc(OC)ccc2)cc1,1,782,-6.4916897,1.1667411,48.653481,-50.175308,-8.9971008,-29.983932,-6.4916897,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.97361445,1
O(CCOc1ccc(C(CC(C)(C)C)(C)C)cc1)CC[N+](Cc1ccccc1)(C)C,1,339,-6.4904418,1.8994895,52.053677,-73.712906,-9.0940609,-31.197033,-6.4904418,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
FCCCOc1c(OC)cc2c(c1)CCN1[C@@]2C[C@@](O)[C@](CC(C)C)C1,1,573,-6.4896193,0.79204601,-2.4121928,-81.824463,-9.6070938,-33.071541,-6.4896193,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.4351506,1
O(C)c1ccc(N2C(=O)O[C@@](CN3CCC(O)(c4cc5OCOc5cc4)CC3)C2)cc1,1,780,-6.488677,1.2904438,-20.400488,-90.557388,-10.696733,-31.959242,-6.488677,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
O=C(OCC(C)C)N1CCN(c2ncnc3c2cc(OC)c(OC)c3)CC1,1,24,-6.4869814,1.1803894,-31.900349,-75.268158,-9.6388216,-34.420486,-6.4869814,$HOME/My Research/Docking/sdf/smiles_data4.sdf,3.8222916,1
O=C(O)CN(C(=O)CC[C@@](C)[C@@]1[C@@]2(C)[C@@](O)C[C@@]3[C@]4(C)[C@](C[C@@](O)[C@]3[C@@]2CC1)C[C@](O)CC4)C,1,246,-6.4859838,1.8988866,7.881721,-62.230312,-8.965023,-33.328892,-6.4859838,$HOME/My Research/Docking/sdf/smiles_data4.sdf,3.982408,1
O=C(OCC)C(CC1NCCCC1)(c1ccccc1)c1ccccc1,1,641,-6.4858818,2.0890634,46.654446,-48.830894,-7.897469,-25.017826,-6.4858818,$HOME/My Research/Docking/sdf/smiles_data4.sdf,7.8295288e-006,1
O=C(OC[C@@](O)[C@@]1[C@](O)[C@@](O)CO1)CCCCCCCCCCCCCCC,1,176,-6.4857535,1.6921502,79.251999,-47.919086,-8.8474617,-33.20715,-6.4857535,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
Fc1ccc(C(N2CCN(CCCC(O)c3ccc(C(C)(C)C)cc3)CC2)c2ccc(F)cc2)cc1,1,391,-6.4853473,1.5964155,75.761848,-86.396774,-9.3204622,-28.521069,-6.4853473,$HOME/My Research/Docking/sdf/smiles_data4.sdf,3.5199835,1
Clc1c(F)c(Cl)cc([C@@]2(C(F)(F)F)ON=C(c3sc(C(=O)NCC(=O)NCC(F)F)c4c3CCC4)C2)c1,1,331,-6.4853396,1.7807609,119.40863,-65.50692,-9.259429,-33.072193,-6.4853396,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.8794832,1
Clc1cc2C(c3c(F)cccc3)=NC(C(=O)OCC)C(=O)N(C(=O)NC)c2cc1,1,327,-6.4851956,0.87764764,18.322882,-50.265415,-8.4919624,-31.307638,-6.4851956,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
O=C1N([C@]2[C@](O)[C@@](O)[C@](N)[C@@]([C@](O[C@]3[C@](O)[C@@](N)[C@](O)[C@@](CO)O3)[C@@](O)[C@@](O)[C@](O)[C@](O)CO)O2)C=CC(N)=N1,1,422,-6.4843078,1.5877227,106.71507,-100.65456,-9.8849783,-34.287655,-6.4843078,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
Fc1ccc(C(=O)CCCN2CCC3(N(c4ccccc4)CN(C)C3=O)CC2)cc1,1,535,-6.4830632,1.6627998,12.732759,-74.438026,-9.5513783,-34.02459,-6.4830632,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.2373428,1
Clc1cc(C(=O)c2c(F)cccc2)c(N(C(=O)CN(C(CC#N)C)C)C)cc1,1,593,-6.4824657,2.554302,56.06543,-64.976013,-8.9690084,-31.459528,-6.4824657,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.0038928986,1
O(CCOc1ccc(C(CC(C)(C)C)(C)C)cc1)CC[N+](Cc1ccccc1)(C)C,1,339,-6.4821734,2.182632,47.767296,-66.569969,-9.8775415,-32.253502,-6.4821734,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
Clc1cc2C(c3c(F)cccc3)=NC(C(=O)OCC)C(=O)N(C(=O)NC)c2cc1,1,327,-6.4802656,1.4068485,18.31908,-71.802513,-8.5094309,-31.294466,-6.4802656,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
O=C(C(CCN1CCOCC1)(c1ccccc1)c1ccccc1)N1CCCC1,1,762,-6.479795,1.8600739,129.2756,-50.584518,-9.2030449,-28.038483,-6.479795,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
FC(F)(F)c1c(N2S(=O)(=O)c3c(C(c4cc(CC)c5OCOc5c4)=C2C(=O)O)cccc3)cccc1,1,209,-6.4795423,2.6638799,35.468193,-60.558193,-9.0689154,-35.945427,-6.4795423,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.9296534e-005,1
S(=O)(=O)(Nc1sccn1)c1ccc(NC(=O)CCC(=O)O)cc1,1,215,-6.4795346,1.5642189,-147.19411,-65.138939,-9.6503363,-36.274967,-6.4795346,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.2023075,1
Fc1cc(C=2C(=O)N3C(C)=CSC3=NC=2[C@@](Nc2ncnc3[nH]cnc23)C)ccc1,1,335,-6.4790425,1.797774,-2.7710242,-70.311317,-9.3284235,-29.155849,-6.4790425,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
O=C(O[C@@]1(C(=O)C)[C@]2(C)[C@]([C@]3[C@@]([C@]4(C)C(=C(C)C3)CC3(OCCO3)CC4)CC2)CC1)C,1,912,-6.4787121,1.3816745,21.413319,-75.768723,-9.689909,-29.261364,-6.4787121,$HOME/My Research/Docking/sdf/smiles_data4.sdf,5.0509345e-005,1
O(CC(C)C)CC(COC1(C#CC)CCCCC1)N1CCCC1,1,733,-6.4776788,1.621178,53.080521,-52.636402,-9.402729,-27.875132,-6.4776788,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.2374539,1
S(=O)(=O)(Nc1sccn1)c1ccc(NC(=O)CCC(=O)O)cc1,1,215,-6.4774709,1.0142025,-148.29483,-76.749626,-9.5388842,-34.332901,-6.4774709,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.9645145,1
O=C(O)c1ccc(NCCCCCCCCCCCCCCCC)cc1,1,96,-6.4771399,1.3701624,-8.88134,-81.710632,-10.097985,-31.785849,-6.4771399,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.5244141,1
O(CC[N+](CC)(CC)Cc1ccccc1)c1ccc(CC(CC(C)C)(C)C)cc1,1,58,-6.476038,1.1803275,5.2642856,-66.510674,-9.6518898,-31.939415,-6.476038,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
Clc1ccc([C@@]2[C@](CN(CCS)CCNCCS)[C@@]3N(C)[C@](C2)CC3)cc1,1,946,-6.4759541,1.1321762,57.453781,-53.349945,-8.7867126,-27.372288,-6.4759541,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.4768392,1
O=C(OC1(C(=O)O)CC(OC(=O)/C=C/c2cc(O)c(O)cc2)C(O)C(O)C1)/C=C/c1cc(O)c(O)cc1,1,146,-6.4751158,1.4287549,-40.089714,-96.982979,-9.9103727,-35.042442,-6.4751158,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.7222303,1
O=C(NC(C)C)NCCc1ccc(OCC(O)CNC(C)C)cc1,1,796,-6.4739957,1.6481512,-141.41347,-92.640297,-9.4879398,-30.462975,-6.4739957,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.2724609,1
[S@@](=O)(CSC)CC(NC(=O)/C=C/C=1C(=O)NC(=O)NC=1C)CO,1,241,-6.4739676,1.3377298,-124.32542,-65.896965,-8.6108828,-34.484798,-6.4739676,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.48174635,1
O=C(OCCN(CC)CC)C(O)(c1ccccc1)c1ccccc1,1,701,-6.473742,1.8573911,104.42866,-57.7593,-8.7824059,-29.362165,-6.473742,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.4940947,1
S(c1ccc(C(=O)c2ccc(C#N)cc2)cc1)[C@]1[C@](O)[C@@](O)[C@](O)CS1,1,927,-6.4736657,2.3916957,98.345337,-56.303276,-10.069812,-37.40192,-6.4736657,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.76025391,1
S(C(=O)C)C[C@](C(=O)N1[C@](C(=O)N[C@](C(=O)O)Cc2ccccc2)CCC1)C,1,319,-6.4732957,1.1021562,-4.731874,-58.250935,-7.7014337,-31.179424,-6.4732957,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.3945572,1
O=C(OCCO)c1sc(CCC[C@@]2N(c3ccc([C@@](O)CCCCC)cc3)C(=O)CC2)cc1,1,868,-6.4731641,1.4571849,28.747927,-74.202873,-7.403038,-30.458952,-6.4731641,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
O(CC(O)CN1CCC(COc2ccccc2)CC1)c1c2c([nH]cc2)ccc1,1,685,-6.4731011,1.4381833,83.302444,-78.40731,-9.3617859,-31.996313,-6.4731011,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.8311722,1
ClCC(O)CN1CC[N+]2(CC[N+]3(CC2)CCN(CC(O)CCl)CC3)CC1,1,579,-6.4717474,1.2914685,330.1756,-80.838211,-10.358442,-33.592411,-6.4717474,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
O[C@@]1CC=2[C@@](C)([C@@]3[C@]([C@]4[C@@](C)([C@@](N(CCCN(C)C)C)CC4)CC3)CC=2)CC1,1,913,-6.4715462,1.4313864,49.170891,-79.148743,-10.21318,-28.4855,-6.4715462,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.2060547,1
O=C(O)CCC/C=C\C[C@@]1[C@@](CC[C@@](O)CCc2ccccc2)[C@](O)C[C@@]1O,1,90,-6.4708257,1.9747365,-62.762802,-76.470657,-9.1958218,-34.725082,-6.4708257,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.76220703,1
O=C(C)c1c(O)c(CCC)c(OCCCCc2[nH]nnn2)cc1,1,46,-6.4706588,1.4450338,-6.2098885,-81.273773,-8.913969,-31.024416,-6.4706588,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.0206068,1
Oc1cc2Sc3c(NCCN)ccc4n(CCN(CC)CC)nc(c34)-c2cc1,1,885,-6.469934,2.7356861,46.590015,-82.687927,-9.556222,-32.258915,-6.469934,$HOME/My Research/Docking/sdf/smiles_data4.sdf,3.0306621,1
O=C(O[C@@]1(C(=O)CC)[C@]2(C)[C@]([C@]3[C@@]([C@]4(C)C(=CC(=O)CC4)CC3)[C@@](O)C2)CC1)CCC,1,591,-6.4693418,1.0809042,49.110214,-43.10482,-8.1974707,-31.920956,-6.4693418,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.00059890747,1
O=C(O[C@@]1[C@]2(C)[C@]([C@]3[C@@](c4c(cc(O)cc4)CC3)CC2)CC1)CCCCCC,1,508,-6.4690924,1.9365587,18.186869,-49.947258,-9.0486574,-32.001507,-6.4690924,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
O=C(OC(C#N)c1cc(Oc2ccccc2)ccc1)C1C(C)(C)C21c1c(cccc1)C=C2,1,953,-6.4685383,2.472234,156.05569,-49.623695,-8.4062681,-33.209419,-6.4685383,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.7707658,1
S(C1=C(C(=O)O)N2C(=O)[C@]([C@](O)C)[C@]2[C@]1C)[C@]1C[C@@]([C@](O)CCNC)NC1,1,706,-6.4676127,1.9332285,62.087612,-75.023544,-9.6155195,-31.851563,-6.4676127,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.38823953,1
O=C(Oc1cc2[C@@]3(C)[C@@](N(C)c2cc1)ON(C)CC3)NCCCCCCC,1,891,-6.4673038,2.3721104,27.714991,-75.221397,-9.6637106,-30.670013,-6.4673038,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.6067331,1
O=C1C(c2ccccc2)(C2CCN(Cc3ccc(C)cc3)CC2)CCC(=O)N1,1,957,-6.4671936,0.89726657,-11.118235,-70.404755,-9.5031853,-31.984285,-6.4671936,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
Clc1c(C2=NCc3n(c(C)nn3)-c3sc4c(c23)CCN(C(=S)Nc2ccc(OC)cc2)C4)cccc1,1,78,-6.4657779,1.0222696,27.05957,-50.282829,-9.763216,-31.492092,-6.4657779,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.88052011,1
O=C(OCCN(CC)CC)/C(=C\c1ccccc1)/c1ccccc1,1,697,-6.4654989,1.3794453,28.955418,-59.600391,-8.8445349,-27.649723,-6.4654989,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.3125,1
O=C(OCC)CCCCCCC/C=C\CCCCCCCC,1,602,-6.4648609,1.5253052,10.059373,-60.467064,-8.1846409,-30.176247,-6.4648609,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.3384157,1
O=C(N[C@@]1C(=O)N2[C@@](C(=O)OCCN(CC)CC)C(C)(C)S[C@]12)c1c(OC)cccc1OC,1,823,-6.4647493,1.8215402,52.341377,-63.822449,-8.9798517,-33.635345,-6.4647493,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.74169922,1
Ic1c(OCCOCC(C(=O)O)CC)c(I)cc(I)c1NC(=O)C,1,456,-6.4639716,0.82026649,-42.215748,-70.84877,-9.2848158,-33.178844,-6.4639716,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.71175975,1
C([N+]1(C)CCCCC1)C1OC(c2ccccc2)(C2CCCCC2)OC1,1,341,-6.4623275,1.8726555,97.270462,-44.157238,-8.8420906,-30.678022,-6.4623275,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.7117832,1
O=C(NO)[C@@](NC(=O)c1ccc(C#CC#C[C@]2[C@](CO)C2)cc1)C(N)(C)C,1,756,-6.4621105,1.2177703,137.15097,-102.68941,-10.312658,-35.071655,-6.4621105,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.0060674,1
O=[N+]([O-])c1c(C2C(C(=O)OCC3OCCC3)=C(C)NC(C)=C2C(=O)OC)cccc1,1,350,-6.46173,2.1988382,-4.0111918,-54.212479,-8.399807,-33.891953,-6.46173,$HOME/My Research/Docking/sdf/smiles_data4.sdf,3.9058034,1
FC(F)(F)C(O)(C(F)(F)F)CCC[C@@](C)[C@@]1[C@]2(C)[C@](/C(=C/C=C/3\C(=C)[C@@](O)C[C@](O)C\3)/CCC2)CC1,1,586,-6.4610825,2.4891264,92.581085,-66.601105,-10.003413,-34.833569,-6.4610825,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.8035077,1
O=C(O)CC(NCCCOCCCCCCCCCCCC)C,1,342,-6.4595184,2.8324671,-62.052605,-71.170731,-9.5533085,-33.109097,-6.4595184,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.78466237,1
O=C(OCCCC)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,1,590,-6.4594622,3.7400281,73.760315,-71.7752,-8.753727,-32.177399,-6.4594622,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
O(CCCN(CCOc1cc2OCOc2cc1)C)c1c([C@@]2C(=O)N(C)c3c(S2)cccc3)cc(OC)cc1,1,935,-6.458746,4.4084392,60.911446,-44.698189,-7.9010558,-34.230331,-6.458746,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
O=C(Nc1c(CCC2N(C)CCCC2)cccc1)c1cc(OC)c(O)cc1,1,985,-6.4585781,1.091436,-8.1789188,-79.142563,-9.813345,-33.009201,-6.4585781,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.5575347,1
Brc1c(Cl)ccc(Nc2ncnc3c2cc(NC(=O)/C=C/CN(C)C)nc3)c1,1,152,-6.4576726,2.2678053,-101.82509,-60.064266,-9.5032291,-33.876274,-6.4576726,$HOME/My Research/Docking/sdf/smiles_data4.sdf,3.3401089,1
Clc1ccc(C(Oc2cc(C(F)(F)F)ccc2)C(=O)OCCNC(=O)C)cc1,1,555,-6.4575667,2.0434709,33.108669,-62.480522,-8.7227869,-30.950186,-6.4575667,$HOME/My Research/Docking/sdf/smiles_data4.sdf,3.642534,1
O(C(c1ccccc1)c1ccccc1)[C@]1CN(CCc2cc3OCOc3cc2)CCC1,1,353,-6.457499,1.0513384,74.678947,-73.21785,-9.9181681,-31.322071,-6.457499,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.72246552,1
O(C)c1c(CN[C@@]2[C@](C(c3ccccc3)c3ccccc3)N3CCC2CC3)cc(C(C)(C)C)cc1,1,638,-6.4574857,1.0085187,71.60186,-76.950089,-10.704006,-27.05246,-6.4574857,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
O=C(O)c1c(C)c(c(N)c(-c2nc3C(=O)C(N)=C(OC)C(=O)c3cc2)n1)-c1c(O)c(OC)c(OC)cc1,1,509,-6.4564371,1.8741709,202.66992,-65.15757,-9.8863869,-32.29052,-6.4564371,$HOME/My Research/Docking/sdf/smiles_data4.sdf,3.2899754,1
O=C(OCC)C[C@](NC(=O)CCC(=O)Nc1ccc(C(=N)N)cc1)C#C,1,634,-6.4552011,1.4969602,-211.39496,-76.418442,-10.114107,-33.65144,-6.4552011,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.76220703,1
O=C(Nc1ncccc1)[C@@](NC(=O)[C@@]([C@](OC)C(=O)NO)CC(C)C)C(C)(C)C,1,663,-6.4545083,2.3950384,-7.8599768,-75.085693,-8.6673355,-31.444756,-6.4545083,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.75071287,1
O=C(OCCN(C)C)C(OCC)(c1ccccc1)c1ccccc1,1,982,-6.4536061,2.5126767,140.84712,-53.238728,-8.38515,-30.263477,-6.4536061,$HOME/My Research/Docking/sdf/smiles_data4.sdf,3.6380866,1
O=C(O)c1c(C(=O)N[C@@]2C(=O)N3[C@@](C(=O)O)C(C)(C)S[C@]23)nc2c(n1)cccc2,1,736,-6.4533911,1.7490987,105.5457,-58.34396,-10.015537,-33.022629,-6.4533911,$HOME/My Research/Docking/sdf/smiles_data4.sdf,3.6501465,1
Fc1cc2onc(C3CCN(CCC=4C(=O)N5C(C(C)=CC=C5)=NC=4C)CC3)c2cc1,1,446,-6.4529977,1.033625,-1.3719631,-97.483139,-9.5164156,-32.898079,-6.4529977,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.2438054,1
Fc1ccc(C(N2CCN(CCCC(O)c3ccc(C(C)(C)C)cc3)CC2)c2ccc(F)cc2)cc1,1,391,-6.4527369,3.7788098,82.49733,-83.253151,-9.2751532,-31.510855,-6.4527369,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.99219877,1
O=C(OCC(C)C)N1CCN(c2ncnc3c2cc(OC)c(OC)c3)CC1,1,24,-6.4526896,1.7500494,-34.297333,-75.894417,-9.5313053,-34.867802,-6.4526896,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.1676989,1
O=C(N[C@@]1C(=O)N2[C@@](C(=O)OCCN(CC)CC)C(C)(C)S[C@]12)c1c(OC)cccc1OC,1,823,-6.4526529,1.6102985,48.666229,-71.170753,-8.4416122,-33.797745,-6.4526529,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.89355469,1
O=C(N(C)C)CCCCCCCCCCCCO,1,470,-6.452312,1.1997504,4.5535507,-59.286678,-8.951932,-30.211458,-6.452312,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.76220703,1
O=C(OC)c1c(O)c2c(nc1)cc(OC(C)C)c(OC(C)C)c2,1,757,-6.4520187,2.1209011,-20.898994,-62.860409,-10.428453,-32.976723,-6.4520187,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.6875312,1
Fc1cnc2O[C@@](C)CNC(=O)Nc3c4n(nc3)C=CC(=N4)N3[C@@](c2c1)C[C@](F)C3,1,267,-6.4513035,2.1023102,-35.190578,-59.376797,-9.3817329,-33.051071,-6.4513035,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
O=C(Nc1ccc(OCCOCCOc2ccc(NC(=O)C)cc2)cc1)C,1,257,-6.450386,1.8486615,-97.519257,-82.107536,-9.3425617,-35.161526,-6.450386,$HOME/My Research/Docking/sdf/smiles_data4.sdf,3.1495776,1
O[C@@]1CC=2[C@@](C)([C@@]3[C@]([C@]4[C@@](C)([C@@](N(CCCN(C)C)C)CC4)CC3)CC=2)CC1,1,913,-6.4498787,0.97800606,53.888374,-90.3423,-9.3117723,-31.274351,-6.4498787,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.66784668,1
Clc1cc(OCC(O)CSC2C(C/C=C\CCCC(=O)O)C(O)CC2O)ccc1,1,229,-6.4498143,1.5303994,-34.123871,-72.152367,-8.7928839,-36.901165,-6.4498143,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
Clc1ccc(C(N2CCN(CCOCCOCCO)CC2)c2ccccc2)cc1,1,748,-6.4494543,2.3544028,140.72466,-46.07375,-7.5943789,-31.92004,-6.4494543,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
Brc1c(C)c(CNCCCNC=2Nc3c(C(=O)C=2)cccc3)sc1C(F)=C,1,147,-6.4490623,1.4801183,-38.294983,-100.44832,-9.5826931,-30.422512,-6.4490623,$HOME/My Research/Docking/sdf/smiles_data4.sdf,3.7327099,1
Fc1ccc(C(N2CCN(C/C=C/c3cc(OC)c(OC)cc3)CC2)c2ccc(F)cc2)cc1,1,825,-6.4485817,0.95707065,104.8883,-70.797523,-10.389367,-25.820883,-6.4485817,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.064819336,1
IC[C@]1C2=C([C@@]3[C@]([C@]4[C@@](C)([C@@]([C@@](CCCC(C)C)C)CC4)CC3)C1)CC[C@](O)C2,1,122,-6.4481788,1.2538332,32.523716,-81.714859,-8.4953928,-30.512764,-6.4481788,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
Fc1ccc(C(N2CCN(C/C=C/c3cc(OC)c(OC)cc3)CC2)c2ccc(F)cc2)cc1,1,825,-6.4480095,2.4705815,105.5593,-74.874687,-9.2230453,-33.250782,-6.4480095,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0,1
O=C(O)CN1CCN(C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)CC1,1,336,-6.4479828,0.91115391,60.356205,-77.796974,-8.9962139,-33.063015,-6.4479828,$HOME/My Research/Docking/sdf/smiles_data4.sdf,3.0474186,1
O=C1N(Cc2n(CCC(C)C)c3c(n2)cc(CN)cc3)c2c(cccc2)CN1C1CC1,1,248,-6.4476805,1.4271375,86.661423,-71.835968,-8.9608641,-33.479355,-6.4476805,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.8103993,1
O=C(OC(COCC(C)C)CN1CCN(C)CC1)C(CC)c1ccccc1,1,803,-6.4472122,1.861694,120.89269,-56.172794,-8.5924835,-28.95463,-6.4472122,$HOME/My Research/Docking/sdf/smiles_data4.sdf,1.0902528,1
O=C(OC(C)(C)C)/C=C/c1c(C2C(C(=O)OCC)=C(CN(C)C)NC(C)=C2C(=O)OCC)cccc1,1,437,-6.4463758,1.6080148,-63.558788,-43.391659,-7.9985805,-29.160482,-6.4463758,$HOME/My Research/Docking/sdf/smiles_data4.sdf,3.6773586,1
O=C(O)CN(C(=O)CC[C@@](C)[C@@]1[C@@]2(C)[C@@](O)C[C@@]3[C@]4(C)[C@](C[C@@](O)[C@]3[C@@]2CC1)C[C@](O)CC4)C,1,246,-6.4462433,0.90875459,15.677604,-79.293602,-9.3908548,-33.498604,-6.4462433,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.9925036,1
N(CCCn1nc(c(-c2ccccc2)c1)-c1ccccc1)(C)C,1,904,-6.4444213,1.5448527,53.788757,-75.597374,-10.679766,-30.24468,-6.4444213,$HOME/My Research/Docking/sdf/smiles_data4.sdf,3.2816534,1
O=C(O)c1c(C(=O)N[C@@]2C(=O)N3[C@@](C(=O)O)C(C)(C)S[C@]23)nc2c(n1)cccc2,1,736,-6.4444118,1.7445732,106.16907,-56.609032,-10.063762,-32.429688,-6.4444118,$HOME/My Research/Docking/sdf/smiles_data4.sdf,3.4238281,1
O(C(c1ccccc1)c1ccccc1)[C@]1CN(CCc2cc3OCOc3cc2)CCC1,1,353,-6.4443674,1.8669536,72.561668,-64.591408,-9.2863111,-34.799927,-6.4443674,$HOME/My Research/Docking/sdf/smiles_data4.sdf,0.99346161,1
Fc1cc2onc(C3CCN(CCC=4C(=O)N5C(C(C)=CC=C5)=NC=4C)CC3)c2cc1,1,446,-6.4441919,1.1480774,0.35507396,-105.85964,-9.9755688,-32.684143,-6.4441919,$HOME/My Research/Docking/sdf/smiles_data4.sdf,2.2438054,1
