mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,E_orig,Rec_index
O=C(O)C(NC(=O)C(NC(=O)C(NC(=O)C1N(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)CNC(=O)C(N)Cc2ccc(O)cc2)Cc2ccccc2)CC(C)C)CCC/N=C(\N)/N)CCC/N=C(\N)/N)C(CC)C)CCC/N=C(\N)/N)CCC1)CCCCN)CC(C)C)CCCCN,1,339,-8.9002361,5.4371066,-417.26794,6.2479262,-6.2622552,-51.923916,-8.9002361,0,143
P(=O)(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)(OCC[N+](C)(C)C)[O-],1,225,-8.8870611,1.9312793,-87.440811,-63.972828,-9.6183548,-52.157589,-8.8870611,0,93
O=C(OC1CCC(C(=O)O)CC1)N(CCCCC(=O)O)c1nc(-c2nc3-c4nc(sc4)-c4nc(C(C(O)c5ccccc5)NC(=O)CNC(=O)c5c(COC)sc(C(C(C)C)NC(=O)c6c(C)sc(C(CC(=O)NC)NC(=O)c7nc(sc7)-c3cc2)n6)n5)sc4)sc1,1,456,-8.8702984,5.0081339,107.79641,-32.133957,-7.89218,-54.582523,-8.8702984,0,201
P(=O)(OCOC(=O)OC(C)C)(OCOC(=O)OC(C)C)CC(NC(=O)c1nc(-c2ccccc2)nc(N2CC(OC)CC2)c1)C(=O)N1CCN(C(=O)OCCCC)CC1,1,453,-8.8654518,2.9800956,-224.81721,-66.23468,-9.1167393,-54.553104,-8.8654518,0.42231214,199
O=C(NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1C(C(=O)NCC(=O)N)CCC1)CCC/N=C(\N)/N)CC(C)C)Cc1c2c([nH]c1)cccc2)Cc1ccc(O)cc1)C(NC(=O)C(NC(=O)C(NC(=O)C1NC(=O)CC1)Cc1[nH]cnc1)Cc1c2c([nH]c1)cccc2)CO,1,337,-8.8362474,2.4145708,-140.17534,-31.258101,-8.0785637,-51.380527,-8.8362474,0.00026914649,142
S(CCC(NC=O)C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)O)CC(C)C)CCC(=O)O)CS)CC(=O)O)C,1,562,-8.832202,2.4848733,-111.87292,-42.146214,-8.5147829,-53.509453,-8.832202,0.00045974905,252
O=C(NC(C(O)C=CCCCCCCCCCCCCC)COC1C(O)C(O)C(OC2C(O)C(O)C(OC3C(O)C(OC4C(NC(=O)C)C(O)C(O)C(CO)O4)C(O)C(CO)O3)C(CO)O2)C(CO)O1)CCCCCCCCCCC,1,103,-8.8277788,2.1895778,254.57899,-34.511341,-7.5818114,-47.696449,-8.8277788,0,43
O=C(NC(C(O)C=CCCCCCCCCCCCCC)COC1C(O)C(O)C(OC2C(O)C(O)C(OC3C(O)C(O)C(O)C(CO)O3)C(CO)O2)C(CO)O1)CCCCCCCCCCCCCCCCCCCCC,1,101,-8.827033,6.98245,236.68558,13.183709,-5.8770437,-51.297344,-8.827033,0,42
O=C(O)C(NC(=O)C(NC(=O)C(NC(=O)C1N(C(=O)C(NC(=O)C(NC(=O)C2N(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C3NC(=O)CC3)CC(C)C)Cc3ccc(O)cc3)CCC(=O)O)CC(=O)N)CCCCN)CCC2)CCC/N=C(\N)/N)CCC/N=C(\N)/N)CCC1)Cc1ccc(O)cc1)C(CC)C)CC(C)C,1,341,-8.8227882,4.2071509,-257.47253,-2.866775,-7.017005,-55.683918,-8.8227882,0,144
Clc1ccc(CC(NC(=O)C(NC(=O)C)Cc2cc3c(cc2)cccc3)C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2C(C(=O)NC(C(=O)N)C)CCC2)CCC/N=C(\N)/N)CCCC)CCCCNC(=O)N)Cc2ccc(O)cc2)C)CO)Cc2cnccc2)cc1,1,346,-8.8203611,4.5058475,-234.33504,-27.608618,-6.505311,-51.244473,-8.8203611,0.0041900347,147
P(=O)(OCC(OC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCCCCCCC)(OCC[N+](C)(C)C)[O-],1,201,-8.8041067,2.9763012,-85.300316,-13.285944,-7.7224503,-50.805008,-8.8041067,0,87
O=C(NC(C(=O)NC(C(=O)NC(C(=O)NC1C(=O)NCC(=O)NC(CCCN)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CO)C(=O)NC(C(CC(=O)O)C)C(=O)NC(CC(=O)c2c(N)cccc2)C(=O)OC1C)CC(=O)O)CC(=O)N)Cc1c2c([nH]c1)cccc2)C=C(C)c1ccc(CCCCC)cc1,1,632,-8.7868795,2.9381566,-279.79626,-11.128566,-5.5020123,-55.727024,-8.7868795,0,286
S(=O)(=O)(OCC1C(OS(=O)(=O)O)C(OS(=O)(=O)O)C(OC2C(OS(=O)(=O)O)C(OC3C(OS(=O)(=O)O)C(OC4C(OS(=O)(=O)O)C(OC5C(OS(=O)(=O)O)C(OS(=O)(=O)O)C(OS(=O)(=O)O)C(COP(=O)(O)O)O5)C(OS(=O)(=O)O)C(COS(=O)(=O)O)O4)C(OS(=O)(=O)O)C(COS(=O)(=O)O)O3)C(OS(=O)(=O)O)C(COS(=O)(=O)O)O2)C(OS(=O)(=O)O)O1)O,1,626,-8.7868223,3.9693542,-784.40521,12.473069,-9.8034678,-56.068268,-8.7868223,0,283
Brc1c(OC)ccc2c(OC3CN(C(=O)C(NC(=O)OC4CCCC4)C(C)(C)C)C(C(=O)NC4(C(=O)O)C(C=C)C4)C3)cc(-c3nc(NC(=O)C(C)C)sc3)nc12,1,438,-8.7673292,2.6324568,99.931557,-59.470913,-8.0431757,-47.626534,-8.7673292,2.2407403,192
O=[N+](OCC1C(O[N+](=O)[O-])C(O[N+](=O)[O-])C(O[N+](=O)[O-])C(OC2C(O[N+](=O)[O-])C(O[N+](=O)[O-])C(OC3C(O[N+](=O)[O-])C(O[N+](=O)[O-])C(O[N+](=O)[O-])OC3CO[N+](=O)[O-])OC2CO[N+](=O)[O-])O1)[O-],1,502,-8.7652617,1.3760004,-134.4053,-58.014084,-10.16011,-53.850838,-8.7652617,0,223
O=C(NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1C(C(=O)NCC(=O)N)CCC1)CCC/N=C(\N)/N)CC(C)C)Cc1c2c([nH]c1)cccc2)Cc1ccc(O)cc1)C(NC(=O)C(NC(=O)C(NC(=O)C1NC(=O)CC1)Cc1[nH]cnc1)Cc1c2c([nH]c1)cccc2)CO,1,337,-8.7650137,3.1741073,-145.52034,-59.737434,-10.446876,-52.689182,-8.7650137,0.00026914649,142
O=C(O)C(NC(=O)C(NC(=O)C(NC(=O)C1N(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)CNC(=O)C(N)Cc2ccc(O)cc2)Cc2ccccc2)CC(C)C)CCC/N=C(\N)/N)CCC/N=C(\N)/N)C(CC)C)CCC/N=C(\N)/N)CCC1)CCCCN)CC(C)C)CCCCN,1,339,-8.7563744,3.9319961,-419.77164,7.2028389,-6.1127715,-48.012062,-8.7563744,0.0038928986,143
SCC(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(N)CS)C)CCC/N=C(\N)/N)CCC/N=C(\N)/N)CO)C)Cc1ccc(O)cc1)C(=O)O,1,46,-8.7543573,2.7787924,-295.98288,-26.581892,-8.2854853,-51.297722,-8.7543573,0.35692024,20
O=C(O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(N)CCC/N=C(\N)/N)CCC/N=C(\N)/N)CCC/N=C(\N)/N)CCC/N=C(\N)/N)CCC/N=C(\N)/N)CCC/N=C(\N)/N)CCC/N=C(\N)/N)CCC/N=C(\N)/N)CCC/N=C(\N)/N,1,342,-8.7542191,2.6460414,-1505.9435,-39.759666,-7.5526381,-50.527225,-8.7542191,0.019615173,145
P(=O)(OCC(OC(=O)CCCCCCCCCCCCC)COC(=O)CCCCCCCC=CCCCC)(OCC[N+](C)(C)C)[O-],1,761,-8.7354565,2.2503092,-92.362976,-24.640118,-6.7917871,-49.824036,-8.7354565,0,347
O=C(OC1C(C)=C2C(C(OC(=O)C)(C)CC(OC(=O)CCCCCCCCCCCNC(=O)CC(N)C(=O)NC(C(=O)O)CCC(=O)NC(C(=O)O)CCC(=O)NC(C(=O)O)CCC(=O)NC(C(=O)O)CCC(=O)O)C3(O)C(O)(C)C(=O)OC23)C1OC(=O)CCCCCCC)C(=CC)C,1,190,-8.7346697,2.7766626,-113.80984,-7.9857373,-1.1265771,-53.791416,-8.7346697,0,84
S(=O)(=O)(O)c1c2c(NC(=O)COCCOCC(=O)NCCNC(=O)C3CC(OC4C(OC(=O)c5ccccc5)C(OC(C(=O)O)CC5CCCCC5)C(O)C(CO)O4)C(OC4C(O)C(O)C(O)C(C)O4)C(NC(=O)C=4NC(=O)NC(=O)C=4)C3)cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c1,1,494,-8.7249413,2.2003932,-3.6516616,-65.901375,-7.289063,-51.237682,-8.7249413,0,219
O=C(OC1C(C)=C2C(C(OC(=O)C)(C)CC(OC(=O)CCCCCCCCCCCNC(=O)CC(N)C(=O)NC(C(=O)O)CCC(=O)NC(C(=O)O)CCC(=O)NC(C(=O)O)CCC(=O)NC(C(=O)O)CCC(=O)O)C3(O)C(O)(C)C(=O)OC23)C1OC(=O)CCCCCCC)C(=CC)C,1,190,-8.7157927,2.8992586,-111.65244,37.680737,5.3748426,-56.578659,-8.7157927,0,84
S(CCC(NC(=O)C1N(C(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C2N(C(=O)C(NC(=O)C3NC(=O)CC3)CCC/N=C(\N)/N)CCC2)CCC/N=C(\N)/N)CC(C)C)CO)Cc2[nH]cnc2)CCCCN)CCC1)C(=O)N1C(C(=O)NC(C(=O)O)Cc2ccccc2)CCC1)C,1,348,-8.7078714,3.0308063,-211.1474,27.965994,-7.2785082,-47.579559,-8.7078714,0,148
S(C(=O)CSCC(=O)O)CCNC(=O)CCNC(=O)C(O)C(COP(=O)(OP(=O)(OCC1C(OP(=O)(O)O)C(O)C(n2c3ncnc(N)c3nc2)O1)O)O)(C)C,1,185,-8.6908379,2.1773973,-458.61658,-22.896559,-8.7066708,-54.596283,-8.6908379,0,81
O=C(NCCCCCOC1(C(=O)O)OC(C(O)C(O)CO)C(NC(=O)C)C(O)C1)CCOCCOCCOCCOCCOCCNC(=O)CCCCCCCCC#CC#CCCCCCCCCCCCC,1,702,-8.6899776,7.8077269,36.253326,-4.2932062,-6.1974068,-54.926441,-8.6899776,1.6837734,320
O=C(O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(N)CCC/N=C(\N)/N)CCC/N=C(\N)/N)CCC/N=C(\N)/N)CCC/N=C(\N)/N)CCC/N=C(\N)/N)CCC/N=C(\N)/N)CCC/N=C(\N)/N)CCC/N=C(\N)/N)CCC/N=C(\N)/N,1,342,-8.6865139,2.4786932,-1502.0547,-11.943059,-7.5029292,-53.763248,-8.6865139,0.013076782,145
P(=O)(OCC(OC(=O)CCCCCCCCCCCCC)COC(=O)CCCCCCCC=CCCCC)(OCC[N+](C)(C)C)[O-],1,761,-8.6836767,5.2600698,-104.25534,-21.321692,-7.0151892,-49.401691,-8.6836767,0,347
P(=O)(OCC(OC(=O)CCCCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCC)(OCC[N+](C)(C)C)[O-],1,234,-8.681674,2.3771212,-69.691887,-47.978912,-7.4612675,-48.785583,-8.681674,0,95
[Sn](OC(=O)CCCCCCCCCCC)(OC(=O)CCCCCCCCCCC)(CCCC)CCCC,1,24,-8.6765985,2.1481698,-56.702763,-43.304924,-7.5794716,-43.76376,-8.6765985,0.76220703,12
O=C(NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1C(C(=O)NCC(=O)N)CCC1)CCC/N=C(\N)/N)CC(C)C)Cc1cc2c(cc1)cccc2)Cc1ccc(O)cc1)C(NC(=O)C(NC(=O)C(NC(=O)C1NC(=O)CC1)Cc1[nH]cnc1)Cc1c2c([nH]c1)cccc2)CO,1,340,-8.6738625,2.3267779,-136.84256,-72.758049,-7.5105205,-47.902466,-8.6738625,0.0065383911,144
S(=O)(=O)(OC1C(O)C(OCC(NC(=O)CCCCCCCCCCCCCCCCCCCCCCC)C(O)C=CCCCCCCCCCCCCC)OC(CO)C1O)O,1,247,-8.6674852,3.8230743,112.39006,112.71119,5.3715167,-49.139309,-8.6674852,0.76220703,98
P(=O)(OCC(OC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCCCCCCC)(OCC[N+](C)(C)C)[O-],1,201,-8.6551886,2.1647031,-91.710861,-56.427464,-8.295701,-47.582321,-8.6551886,0,87
P(=O)(OCC(OC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCCCCCC)(OCC[N+](C)(C)C)[O-],1,207,-8.6530466,3.9403539,-92.355202,-25.681858,-5.4941559,-48.416088,-8.6530466,0,89
O=C(NC(C(O)C=CCCCCCCCCCCCCC)COC1C(O)C(O)C(OC2C(O)C(O)C(OC3C(O)C(O)C(O)C(CO)O3)C(CO)O2)C(CO)O1)CCCCCCCCCCCCCCCCCCCCCCCCC,1,102,-8.6442719,4.1930389,236.39104,-13.117841,-3.449718,-51.344063,-8.6442719,0.33749029,43
O=C(NCCCCCOC1(C(=O)O)OC(C(O)C(O)CO)C(NC(=O)C)C(O)C1)CCOCCOCCOCCOCCOCCNC(=O)CCCCCCCCC#CC#CCCCCCCCCCCCC,1,702,-8.6298256,5.1555157,26.968578,81.486626,-2.633517,-52.218307,-8.6298256,1.6837734,320
O=C(OC1C(C)=C2C(C(OC(=O)C)(C)CC(OC(=O)CCCCCCCCCCCNC(=O)CC(N)C(=O)NC(C(=O)O)CCC(=O)NC(C(=O)O)CCC(=O)NC(C(=O)O)CCC(=O)NC(C(=O)O)CCC(=O)O)C3(O)C(O)(C)C(=O)OC23)C1OC(=O)CCCCCCC)C(=CC)C,1,190,-8.6211605,2.8550363,-116.03368,67.562614,5.9002705,-55.358475,-8.6211605,0,84
Fc1cc2[nH]c(-c3c(CC4N(C(=O)C(NC(=O)C(NC)C)CC)CC(O)C4)c4c([nH]3)cc(F)cc4)c(CC3N(C(=O)C(NC(=O)C(NC)C)CC)CC(O)C3)c2cc1,1,697,-8.618144,3.4897318,190.00926,-51.309471,-8.9337664,-48.135704,-8.618144,0,317
P(=O)(OC1C(OC(=O)CC(OCCCCCCCCCC)CCCCCCCCCCC)C(NC(=O)CC(OCCCCCCCCCC)CCCCCCCCCCC)C(OCC(NC(=O)CC(OCCCCCCCCCC)CCCCCCCCCCC)C(=O)O)OC1CO)(O)O,1,364,-8.5983343,2.8690019,-152.61047,26.786177,-4.175715,-45.81723,-8.5983343,0,155
Clc1ccc(CC(NC(=O)CN2CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC2)C(=O)NC2C(=O)NC(Cc3ccc(NC(=O)C4NC(=O)NC(=O)C4)cc3)C(=O)NC(Cc3ccc(NC(=O)N)cc3)C(=O)NC(CCCCN)C(=O)NC(C(O)C)C(=O)NC(C(=O)NC(C(=O)N)Cc3ccc(O)cc3)CSSC2)cc1,1,289,-8.5876617,2.7887197,-111.4091,29.839531,-6.3892336,-48.721615,-8.5876617,3.7711303,119
P(=O)(OCOC(=O)OC(C)C)(OCOC(=O)OC(C)C)CC(NC(=O)c1nc(-c2ccccc2)nc(N2CC(OC)CC2)c1)C(=O)N1CCN(C(=O)OCCCC)CC1,1,453,-8.5857296,2.3040268,-224.93974,-66.839516,-8.1708755,-51.995255,-8.5857296,0.41972706,199
S(C(=O)CSCC(=O)O)CCNC(=O)CCNC(=O)C(O)C(COP(=O)(OP(=O)(OCC1C(OP(=O)(O)O)C(O)C(n2c3ncnc(N)c3nc2)O1)O)O)(C)C,1,185,-8.5855761,1.6809565,-462.87216,-77.736404,-8.4978542,-50.821552,-8.5855761,0,81
O=C(NC(C(O)C=CCCCCCCCCCCCCC)COC1C(O)C(O)C(OC2C(O)C(O)C(OC3C(O)C(OC4C(NC(=O)C)C(O)C(O)C(CO)O4)C(O)C(CO)O3)C(CO)O2)C(CO)O1)CCCCCCCCCCC,1,103,-8.581892,1.8304542,300.46957,-40.683338,-7.3230581,-44.323845,-8.581892,0,43
O=C(NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1C(C(=O)NCC(=O)N)CCC1)CCC/N=C(\N)/N)CC(C)C)Cc1cc2c(cc1)cccc2)Cc1ccc(O)cc1)C(NC(=O)C(NC(=O)C(NC(=O)C1NC(=O)CC1)Cc1[nH]cnc1)Cc1c2c([nH]c1)cccc2)CO,1,340,-8.5794039,5.0545998,-129.52928,-47.734016,-6.8572478,-52.977329,-8.5794039,0,144
O=C(NCCCCCOC1(C(=O)O)OC(C(O)C(O)CO)C(NC(=O)C)C(O)C1)CCOCCOCCOCCOCCOCCNC(=O)CCCCCCCCC#CC#CCCCCCCCCCCCC,1,702,-8.5748453,5.0719333,37.135571,30.761204,-3.4001055,-50.867836,-8.5748453,1.6837734,320
O=C(NC(C(O)C=CCCCCCCCCCCCCC)COC1C(O)C(O)C(OC2C(O)C(O)C(OC3C(O)C(O)C(O)C(CO)O3)C(CO)O2)C(CO)O1)CCCCCCCCCCCCCCCCCCCCC,1,101,-8.5744581,5.1874828,238.65739,60.67054,-6.2894869,-49.426193,-8.5744581,0.61920804,42
O=C(OC1CCC(C(=O)O)CC1)N(CCCCC(=O)O)c1nc(-c2nc3-c4nc(sc4)-c4nc(C(C(O)c5ccccc5)NC(=O)CNC(=O)c5c(COC)sc(C(C(C)C)NC(=O)c6c(C)sc(C(CC(=O)NC)NC(=O)c7nc(sc7)-c3cc2)n6)n5)sc4)sc1,1,456,-8.5645742,2.7359729,119.19453,-12.247485,-6.302413,-50.971714,-8.5645742,0,201
O=C(O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(N)CCCCN)CC(=O)O)CCC/N=C(\N)/N)CC(C)C)CO,1,510,-8.5634699,2.6955159,-183.55344,-112.35786,-8.8884764,-50.535278,-8.5634699,0.016969681,227
O(C)c1c(OC)c(O)c(C)c(CC=C(CCC=C(CCC=C(CCC=C(CCC=C(CCC=C(CCC=C(CC/C=C(\C)/C)C)C)C)C)C)C)C)c1O,1,336,-8.5595093,2.828974,-1.8701282,-23.327141,-7.8166451,-46.165501,-8.5595093,0,142
P(=O)(OCC(OC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCCCC)(OCC[N+](C)(C)C)[O-],1,217,-8.5531435,2.6453938,-84.940804,-39.501137,-6.8521247,-47.809357,-8.5531435,0,92
P(=O)(OCC(OC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCCCC)(OCC[N+](C)(C)C)[O-],1,217,-8.5436163,1.9542749,-78.104317,-20.572153,-5.9935875,-45.486626,-8.5436163,0,92
O=C(OCC1C(O)C(O)C(OC2C(O)C(O)C(O)C(CO)O2)C(OC2C(O)C(O)C(C)OC2OC2=C(c3cc(O)c(OC4C(O)C(O)C(OC5C(O)C(O)C(O)C(C)O5)CO4)c(O)c3)Oc3c(c(O)cc(O)c3)C2=O)O1)C=Cc1cc(O)c(O)cc1,1,403,-8.5435057,3.4610667,259.05392,-63.643219,-11.200993,-55.834995,-8.5435057,1.9878315,175
S(C(=O)CSCC(=O)O)CCNC(=O)CCNC(=O)C(O)C(COP(=O)(OP(=O)(OCC1C(OP(=O)(O)O)C(O)C(n2c3ncnc(N)c3nc2)O1)O)O)(C)C,1,185,-8.5414677,1.8499206,-463.71341,-79.030563,-9.0208092,-52.03685,-8.5414677,0,81
O=C(OC1CCC(C(=O)O)CC1)N(CCCCC(=O)O)c1nc(-c2nc3-c4nc(sc4)-c4nc(C(C(O)c5ccccc5)NC(=O)CNC(=O)c5c(COC)sc(C(C(C)C)NC(=O)c6c(C)sc(C(CC(=O)NC)NC(=O)c7nc(sc7)-c3cc2)n6)n5)sc4)sc1,1,456,-8.5281496,3.4156816,105.90854,-41.369221,-6.51511,-46.81633,-8.5281496,0,201
Fc1cc2[nH]c(-c3c(CC4N(C(=O)C(NC(=O)C(NC)C)CC)CC(O)C4)c4c([nH]3)cc(F)cc4)c(CC3N(C(=O)C(NC(=O)C(NC)C)CC)CC(O)C3)c2cc1,1,697,-8.5106668,1.4593949,201.75951,-81.549278,-11.145382,-45.439728,-8.5106668,0,317
P(=O)(OC1C(OC(=O)CC(OCCCCCCCCCC)CCCCCCCCCCC)C(NC(=O)CC(OCCCCCCCCCC)CCCCCCCCCCC)C(OCC(NC(=O)CC(OCCCCCCCCCC)CCCCCCCCCCC)C(=O)O)OC1CO)(O)O,1,364,-8.5087824,6.1728592,-167.85812,-59.587994,-5.5937028,-46.080975,-8.5087824,0,155
P(=O)(OCOC(=O)OC(C)C)(OCOC(=O)OC(C)C)CC(NC(=O)c1nc(-c2ccccc2)nc(N2CC(OC)CC2)c1)C(=O)N1CCN(C(=O)OCCCC)CC1,1,453,-8.5087395,1.6089706,-227.70796,-78.206207,-10.280813,-52.308773,-8.5087395,0.42027774,199
O=C(NC(C(O)C=CCCCCCCCCCCCCC)COC1C(O)C(O)C(OC2C(O)C(O)C(OC3C(O)C(O)C(O)C(CO)O3)C(CO)O2)C(CO)O1)CCCCCCCCCCCCCCCCCCCCC,1,101,-8.5064354,1.9386225,231.36011,-46.269089,-6.0218868,-49.020657,-8.5064354,0,42
O=C(O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(N)CCC/N=C(\N)/N)CCC/N=C(\N)/N)CCC/N=C(\N)/N)CCC/N=C(\N)/N)CCC/N=C(\N)/N)CCC/N=C(\N)/N)CCC/N=C(\N)/N)CCC/N=C(\N)/N)CCC/N=C(\N)/N,1,342,-8.505909,4.0358148,-1512.0498,-57.259506,-9.0619574,-55.832485,-8.505909,0.019615173,145
SCC(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(N)CS)C)CCC/N=C(\N)/N)CCC/N=C(\N)/N)CO)C)Cc1ccc(O)cc1)C(=O)O,1,46,-8.4980001,2.9504478,-297.32343,-49.282703,-9.1637068,-44.905869,-8.4980001,0.36610413,20
Fc1cc2[nH]c(-c3c(CC4N(C(=O)C(NC(=O)C(NC)C)CC)CC(O)C4)c4c([nH]3)cc(F)cc4)c(CC3N(C(=O)C(NC(=O)C(NC)C)CC)CC(O)C3)c2cc1,1,697,-8.494873,2.0473142,192.53893,-44.394234,-8.9539766,-48.552704,-8.494873,0,317
Clc1ccc(CC(NC(=O)CN2CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC2)C(=O)NC2C(=O)NC(Cc3ccc(NC(=O)C4NC(=O)NC(=O)C4)cc3)C(=O)NC(Cc3ccc(NC(=O)N)cc3)C(=O)NC(CCCCN)C(=O)NC(C(O)C)C(=O)NC(C(=O)NC(C(=O)N)Cc3ccc(O)cc3)CSSC2)cc1,1,289,-8.4905529,2.4490836,-98.969566,8.3940153,-6.3189015,-49.132645,-8.4905529,0,119
Clc1c(OCCN2CCOCC2)ccc2c(OC3CN(C(=O)C(NC(=O)OC4CC5C(C4)C5)C(C)(C)C)C(C(=O)NC4(C(=O)O)C(CC)C4)C3)cc(-c3nc(NC(C)C)sc3)nc12,1,377,-8.481144,2.8536811,280.34726,-60.321857,-8.3464327,-51.136646,-8.481144,0.38360116,162
P(=O)(OCC(OC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC)(OCC[N+](C)(C)C)[O-],1,203,-8.4694214,1.8705827,-75.606651,-56.063942,-7.515871,-48.725281,-8.4694214,0,88
S(=O)(=O)(O)c1c2c(NC(=O)COCCOCC(=O)NCCNC(=O)C3CC(OC4C(OC(=O)c5ccccc5)C(OC(C(=O)O)CC5CCCCC5)C(O)C(CO)O4)C(OC4C(O)C(O)C(O)C(C)O4)C(NC(=O)C=4NC(=O)NC(=O)C=4)C3)cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c1,1,494,-8.4659672,3.4314706,11.438857,-46.679684,-8.5312595,-50.83453,-8.4659672,0,219
S(=O)(=O)(OC1C(O)C(OCC(NC(=O)CCCCCCCCCCCCCCCCCCCCCCC)C(O)C=CCCCCCCCCCCCCC)OC(CO)C1O)O,1,247,-8.4649811,8.3863525,42.065067,17.670012,-7.2602673,-45.847721,-8.4649811,0.76220703,98
Clc1c(OC(=O)c2cc(OC(=O)CC)nc(OC(=O)CC)c2)cc(OC(=O)c2cc(C(=O)N3C(=O)N(COCC)C=C(F)C3=O)ccc2)nc1,1,756,-8.4598455,2.9217784,-116.79068,-64.521034,-9.744648,-51.12888,-8.4598455,0.37730113,346
P(=O)(OCC(OC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC)(OCC[N+](C)(C)C)[O-],1,212,-8.452446,3.0113647,-86.363541,-25.567036,-7.5902085,-45.79734,-8.452446,0,90
P(=O)(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCC)(OCC[N+](C)(C)C)[O-],1,193,-8.4518938,2.6287305,-82.000183,-9.5843954,-7.5538592,-48.517864,-8.4518938,3.8315487,85
O=C(NC(C(O)C=CCCCCCCCCCCCCC)COC1C(O)C(O)C(OC2C(O)C(O)C(OC3C(O)C(O)C(O)C(CO)O3)C(CO)O2)C(CO)O1)CCCCCCCCCCCCCCCCCCCCC,1,101,-8.4474688,4.3935971,230.72424,-41.733334,-9.9282827,-50.599277,-8.4474688,0.76220703,42
Fc1cc2[nH]c(-c3c(CC4N(C(=O)C(NC(=O)C(NC)C)CC)CC(O)C4)c4c([nH]3)cc(F)cc4)c(CC3N(C(=O)C(NC(=O)C(NC)C)CC)CC(O)C3)c2cc1,1,697,-8.4346409,2.2026334,200.81841,-58.838894,-8.5863028,-47.58313,-8.4346409,0,317
Clc1ccc(CC(NC(=O)C(NC(=O)C)Cc2cc3c(cc2)cccc3)C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2C(C(=O)NC(C(=O)N)C)CCC2)CCC/N=C(\N)/N)CCCC)CCCCNC(=O)N)Cc2ccc(O)cc2)C)CO)Cc2cnccc2)cc1,1,346,-8.4344549,2.9169176,-245.98026,-12.637956,-6.0389366,-50.836742,-8.4344549,0.0041900347,147
O=C(O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(N)CCC/N=C(\N)/N)CCC/N=C(\N)/N)CCC/N=C(\N)/N)CCC/N=C(\N)/N)CCC/N=C(\N)/N)CCC/N=C(\N)/N)CCC/N=C(\N)/N)CCC/N=C(\N)/N)CCC/N=C(\N)/N,1,342,-8.4296284,3.3561618,-1517.7141,-34.836803,-8.281518,-52.156738,-8.4296284,0.013076782,145
