mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,$File,E_orig,Rec_index
F[C@@]12[C@]3(C)C([C@@](F)C[C@]1[C@]1[C@@](C)([C@@](OC(=O)CCC)(C(=O)COC(=O)C)CC1)C[C@@]2O)=CC(=O)C=C3,1,289,-6.7641244,2.3089983,76.913353,-71.509705,-8.0837736,-34.59779,-6.7641244,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.0510575,1
O=C(O[C@@]1C2CC[N+](CCCOc3ccccc3)(C1)CC2)C(O)(c1sccc1)c1sccc1,1,463,-6.7639589,1.3565686,165.33667,-66.529839,-10.009189,-38.709827,-6.7639589,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.9843292,1
O=C1N(CCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)c2c(N1)cccc2,1,816,-6.7618623,1.3911227,63.487373,-85.585403,-9.5122652,-34.564674,-6.7618623,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.60302734,1
O=C(N)C[C@]1C(=O)N[C@](C(=O)N([C@](CO)CCCN)C)CCSCCC(=O)N[C@](Cc2c3c([nH]c2)cccc3)C(=O)N[C@@]([C@](CC)C)C(=O)N[C@@]([C@@](CC)C)C(=O)N1,1,456,-6.7618027,2.1235943,-47.997498,-73.422539,-8.1753216,-36.726624,-6.7618027,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0,1
O=C(OCC)[C@@](N[C@](C(=O)N1[C@](C(=O)O)CC2(SCCS2)C1)C)CCc1ccccc1,1,179,-6.7609482,1.9311193,87.942245,-80.326645,-9.6672955,-29.925051,-6.7609482,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.0671387,1
P(=O)(OCC(=O)[C@]1(O)[C@]2(C)[C@]([C@]3[C@@]([C@]4(C)C(=CC(=O)CC4)CC3)[C@@](O)C2)CC1)(O)O,1,571,-6.7596011,1.4427947,-84.176781,-92.360939,-9.7431307,-36.001614,-6.7596011,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.989327,1
O=C(N1CCN(C)CC1)c1cc2c(cc(CCNc3ncnc4c3cc(C#N)cc4)cc2)cc1,1,722,-6.7583342,3.0319707,12.629988,-89.121178,-8.7747602,-34.193275,-6.7583342,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.60302734,1
O=C(N(C)C)c1ncc(Oc2c3c(oc(C)c3)cc(C(=O)Nc3ncc(C)nc3)c2)cn1,1,646,-6.7582402,3.5395036,129.27138,-59.997425,-10.493595,-36.49448,-6.7582402,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.2991947,1
O=C(N([C@](CN1C[C@@](O)CC1)c1ccccc1)C)C(c1ccccc1)c1ccccc1,1,796,-6.7581444,1.6509933,105.76402,-67.493073,-8.9018717,-28.436665,-6.7581444,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.1462667,1
O=C(O)c1ccc(-c2c3ncc(-c4c(C)onc4C)cc3n([C@@](C)c3ncccc3)c2)cc1,1,763,-6.7580771,3.9415002,72.468475,-82.21196,-10.201541,-30.03022,-6.7580771,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.1942875,1
Oc1c(C)c(C)c2O[C@@](CCC[C@@](CCC[C@@](CCCC(C)C)C)C)(C)CCc2c1,1,318,-6.7574191,1.7340646,-21.847879,-29.718939,-9.1568012,-33.917057,-6.7574191,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.50048828,1
S(=O)(=O)(Nc1c(F)c(C(=O)c2c3c([nH]c2)ncc(-c2cnc(C4CC4)nc2)c3)c(F)cc1)N1C[C@](F)CC1,1,762,-6.7570081,2.6752965,72.346367,-81.325706,-9.7635708,-37.849442,-6.7570081,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.271198,1
O=C(OCC)[C@@](N[C@](C(=O)N1[C@](C(=O)O)CC2(SCCS2)C1)C)CCc1ccccc1,1,179,-6.7558904,1.8145053,84.975014,-40.620064,-8.47017,-35.353416,-6.7558904,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.1608353,1
Ic1c(NC(=O)C(CO)CO)c(I)c(C(=O)N(CC(O)CO)C)c(I)c1C(=O)N(CC(O)CO)C,1,466,-6.7556572,1.8587333,17.828014,-64.421867,-9.2728567,-36.135506,-6.7556572,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.87901145,1
FC(F)(F)c1c(CNC(=O)[C@]2C[C@@](Nc3nc(NC)nc(C)n3)CCC2)ccc(C#N)c1,1,333,-6.7552972,1.2436057,-273.61197,-69.56015,-10.050933,-36.422615,-6.7552972,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.7603033,1
S(=O)(=O)(N[C@@]1[C@](Oc2ccc(-c3sc(C#N)cc3)cc2)COC1)C(C)C,1,755,-6.7540207,1.6331656,75.775581,-64.050072,-9.3345165,-33.453594,-6.7540207,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.1642251,1
O=C(NCCN1CCOCC1)c1n(C)cc(NC(=O)c2n(C)cc(NC(=O)c3ccc(/C=C/c4cnc5c(c4)cccc5)cc3)c2)c1,1,639,-6.7531896,3.0613849,47.819866,-69.454033,-10.116557,-35.628532,-6.7531896,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.30655664,1
S(=O)(=O)(N(CC)CC)NC1CN(CCC)C2C(C1)Cc1c(O)cccc1C2,1,766,-6.7529383,1.4394983,-114.76359,-67.60009,-9.3709583,-25.772936,-6.7529383,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.97998047,1
FC(F)(F)c1cc(NC(=O)c2cc(Nc3nc(-c4nccnc4)ccn3)c(C)cc2)cc(-n2cc(C)nc2)c1,1,144,-6.7515063,2.350734,-12.871471,-57.533188,-10.109999,-32.002037,-6.7515063,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.4802006,1
Clc1c(OC(C)C)ncc(-c2onc(-c3c4c(n(CCCC(=O)O)cc4)ccc3)n2)c1,1,291,-6.7510281,1.8515821,27.3197,-95.069351,-10.915356,-36.795631,-6.7510281,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.4776845,1
O=C(OCC)[C@@](N[C@](C(=O)N1[C@](C(=O)O)C[C@@]2[C@@]1CCCC2)C)CCc1ccccc1,1,890,-6.7490444,1.5714372,93.862274,-82.356293,-9.124855,-35.65377,-6.7490444,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.2214355,1
O=C(O)[C@@](NC(=O)N1[C@@](Cc2ccccc2)C(=O)N(Cc2c(C)nc[nH]2)CC1)CC(C)C,1,949,-6.7490363,2.4717934,-55.15313,-73.526375,-9.9371805,-31.064772,-6.7490363,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.0506871,1
Clc1ccc(C(=O)c2ccc(OC(C(=O)OC(C)C)(C)C)cc2)cc1,1,371,-6.7489347,1.5121051,58.359825,-80.845238,-9.3293982,-34.558647,-6.7489347,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.7587101,1
O=C(N(C)[C@]1[C@@](OC)[C@]2(C)O[C@@](n3c4c5n2c2c(c5c5c(C(=O)NC5)c4c4c3cccc4)cccc2)C1)c1ccccc1,1,409,-6.748848,2.3770986,140.78566,-53.102688,-10.198469,-34.049068,-6.748848,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0,1
O=C(OC(OC(=O)[C@]1C(C)(C)S[C@@]2[C@](NC(=O)[C@](N)c3ccccc3)C(=O)N12)C)OCC,1,611,-6.7482967,1.5214409,28.155821,-67.951942,-10.088771,-34.086353,-6.7482967,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.0189071,1
Clc1ccc(C(=O)c2cc(OC)c(OCCN3CCOCC3)c(OC)c2)cc1,1,985,-6.7481465,1.8945657,110.72151,-73.653038,-9.2542772,-35.249813,-6.7481465,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.0644531,1
O=C(NCCN1CCOCC1)c1n(C)cc(NC(=O)c2n(C)cc(NC(=O)c3ccc(/C=C/c4cnc5c(c4)cccc5)cc3)c2)c1,1,639,-6.7478099,1.3373618,49.539719,-20.718271,-9.5760803,-35.047146,-6.7478099,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.9882813,1
O=C(OCC)[C@@](N[C@](C(=O)N1C(=O)N(C)C[C@]1C(=O)O)C)CCc1ccccc1,1,391,-6.7477894,2.3980606,10.083006,-73.083603,-8.0657883,-35.914078,-6.7477894,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.0558004,1
P(=O)(OCC(=O)[C@]1(O)[C@]2(C)[C@]([C@]3[C@@]([C@]4(C)C(=CC(=O)CC4)CC3)[C@@](O)C2)CC1)(O)O,1,571,-6.7465615,1.2916561,-84.999207,-85.428734,-10.086514,-36.736237,-6.7465615,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.24096276,1
S(Cc1ccc(F)cc1)C=1N(CC(=O)N(CCN(CC)CC)Cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)C2=C(C(=O)N=1)CCC2,1,918,-6.7464862,5.9334226,17.3652,-30.890375,-8.8975239,-34.816189,-6.7464862,$HOME/My Research/Docking/sdf/smiles_data7.sdf,5.0347371e-005,1
N(c1nc(/C=C/c2ccccc2)nc(N2CCN(C)CC2)c1)c1n[nH]c(C)c1,1,804,-6.7464395,1.547449,-74.778648,-81.549316,-9.6277704,-31.546095,-6.7464395,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.5503998,1
O=C(OCC)[C@@](N[C@](C(=O)N1[C@](C(=O)O)Cc2c(cc(OC)c(OC)c2)C1)C)CCc1ccccc1,1,244,-6.7461648,1.5397006,87.974609,-88.916298,-8.6400871,-36.005184,-6.7461648,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.65795898,1
FC(F)(F)c1cc2O[C@](c3ccc(OCCN4CC(CF)C4)cc3)c3c4c(ncc3-c2cc1)cc(O)cc4,1,659,-6.746057,1.4797834,65.161713,-76.765388,-9.5834141,-35.705059,-6.746057,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.4784756,1
O=C(O[C@]1[C@@](OC)[C@]([C@]2(C)[C@@](C/C=C(\C)/C)O2)[C@]2(OC2)CC1)/C=C/c1ccc(OCCN(C)C)cc1,1,612,-6.7453856,2.2754838,362.17023,-78.99865,-9.5254269,-33.992371,-6.7453856,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.2367213,1
Clc1ccc(C(=O)c2cc(OC)c(OCCN3CCOCC3)c(OC)c2)cc1,1,985,-6.7440867,1.5546916,110.55826,-84.003807,-9.4465895,-31.555443,-6.7440867,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.3205891,1
O=C(O)CCCCCC[C@]1C(=O)C[C@@](O)[C@@]1/C=C/[C@@](O)CCCCC,1,392,-6.7431569,1.3449248,-34.33395,-72.483261,-9.9748449,-33.870869,-6.7431569,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.5244141,1
Fc1c2[C@](CN3CCC(NCc4nnc5OCCOc5c4)CC3)CN3C(=O)C=Cc(c23)cc1,1,142,-6.7429004,3.0093586,51.808102,-83.757568,-11.015249,-36.603912,-6.7429004,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.35396,1
O=C(O[C@]1C=2[C@@]3(C)[C@@](COC)OC(=O)/C(=C/N(CC=C)CC=C)/C3=C(O)C(=O)C=2[C@]2[C@@](C)(C(=O)CC2)C1)C,1,226,-6.7424798,2.129086,77.159615,-55.640846,-7.0962844,-37.770569,-6.7424798,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0,1
S(=O)(CC(=O)NC/C=C\COc1nccc(CN2CCCCC2)c1)Cc1occc1,1,426,-6.742116,4.7111597,-14.892193,-67.576256,-8.5565643,-35.99815,-6.742116,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0,1
O(CCc1cnc2N(CC)c3ncccc3N(C)C(=O)c2c1)c1c2c([n+]([O-])cc1)cccc2,1,566,-6.7412248,1.6181462,14.488775,-68.904053,-9.7980967,-34.402817,-6.7412248,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.8667076,1
Clc1ccc(-c2sc3C(=O)N(c4cc(OC)c(OC[C@](OP(=O)(O)O)C5CC5)cc4)C=Nc3c2)cc1,1,883,-6.7409711,1.2229314,-22.359663,-99.748024,-11.812859,-34.720795,-6.7409711,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.0140765,1
O=C(O)CCCCCC[C@]1C(=O)C[C@@](O)[C@@]1/C=C/[C@@](O)CCCCC,1,392,-6.7408276,1.7984251,-32.593697,-91.684189,-12.126286,-34.642258,-6.7408276,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.76220703,1
Fc1c(NC(=O)Nc2cnc(C)cc2)cccc1CN1CCN(C(=O)OC)CC1,1,368,-6.7400646,2.0183711,-51.955212,-66.61734,-10.597177,-34.017521,-6.7400646,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0,1
Clc1c(O)ccc(-n2c(NC(=O)NCc3c(SC4=Cn5c(-c6c(SCCO)cccc6)nnc5C=C4)cccc3)cc(C(C)(C)C)n2)c1,1,898,-6.7398095,1.0744845,12.383753,-66.977013,-8.8829136,-39.111954,-6.7398095,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.5932617,1
O=C(OCCCCN(C(Cc1ccc(OC)cc1)C)CC)c1cc(OC)c(OC)cc1,1,196,-6.7393904,2.1557727,10.882536,-56.75716,-9.1409969,-34.07299,-6.7393904,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.0066856854,1
N(c1nc(/C=C/c2ccccc2)nc(N2CCN(C)CC2)c1)c1n[nH]c(C)c1,1,804,-6.7373781,0.76194954,-69.025955,-86.140305,-9.1183834,-31.962652,-6.7373781,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.5503998,1
Brc1cnc(OCCOc2c(c(NS(=O)(=O)NCCC)ncn2)-c2ccc(Br)cc2)nc1,1,797,-6.7368698,1.3291485,-260.33774,-64.703537,-9.3948336,-33.450165,-6.7368698,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.7868563,1
Fc1c(CNC(=O)c2c(COC)nn(Cc3ccc(CN4C(=O)C=CC=C4)cc3)c2)nccc1OC,1,681,-6.7366152,2.189436,45.257111,-26.332872,-10.147725,-36.523293,-6.7366152,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.4855311,1
Fc1c(N2C[C@@](NC(=O)C#CC)CCC2)c2c(C)c(C)[nH]c2c(C(=O)N)c1,1,189,-6.7365389,1.94839,19.877672,-62.629295,-9.3766947,-35.054802,-6.7365389,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.0541755,1
Brc1cnc(OCCOc2c(c(NS(=O)(=O)NCCC)ncn2)-c2ccc(Br)cc2)nc1,1,797,-6.7362466,1.7249029,-256.06204,-80.740067,-10.439978,-35.40041,-6.7362466,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.0065473,1
S(=O)(CC(=O)NC/C=C\COc1nccc(CN2CCCCC2)c1)Cc1occc1,1,426,-6.736074,1.7717481,-13.188115,-58.568645,-8.4205656,-35.125359,-6.736074,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.33476964,1
Clc1c(F)ccc(Nc2ncnc3c2cc(OCCN2CC4(C5(C2)CC5)OCCO4)c(OC)c3)c1,1,649,-6.7359366,2.2383211,171.55678,-42.499123,-10.122612,-34.284561,-6.7359366,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.7739046,1
Clc1c(F)ccc(Nc2ncnc3c2cc(NC(=O)/C=C/CN2CCCCC2)c(OC)c3)c1,1,427,-6.7357354,0.80305153,-80.570183,-73.222481,-10.096009,-36.221478,-6.7357354,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.0725646,1
O=C1Nc2c(ccc(CN3CCN(c4ncc(C#N)cc4)CC3)c2)C=2NCCCC1=2,1,438,-6.7349105,1.3089663,3.7646272,-101.06606,-9.8026285,-32.184982,-6.7349105,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.6245005,1
O=S1(=O)N(C)CCOCCN(C)C(=O)C2=Cc3c(-c4c(C5CCCCC5)c5c(n4C2)cc(C(=O)N1)cc5)ccc(OC)c3,1,723,-6.7342477,1.6104536,-102.05605,-96.767731,-12.173652,-28.800547,-6.7342477,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.2457806,1
F[C@@]12[C@]3(C)C([C@@](F)C[C@]1[C@]1[C@@](C)([C@@](OC(=O)CCC)(C(=O)COC(=O)C)CC1)C[C@@]2O)=CC(=O)C=C3,1,289,-6.7340107,1.8505977,77.42318,-82.941895,-8.1007442,-35.294033,-6.7340107,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.1061757,1
S(=O)(=O)(N(Cc1ccc(OC(F)(F)F)cc1)c1c(C2CC2)c2c(cn1)cccc2)c1ccc(C(=O)O)cc1,1,865,-6.73353,1.2331185,95.697487,-85.022606,-10.572857,-29.702679,-6.73353,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0,1
O=C(O)[C@@](NC(=O)c1ccc(NCc2nc3c(N)nc(N)nc3nc2)cc1)CCCNC(=O)c1c(C(=O)O)cccc1,1,690,-6.7327528,2.8570764,-134.25378,-64.591881,-10.064526,-38.865181,-6.7327528,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0,1
Fc1cc2/C(=C/c3c(C)c4C(=O)N(C[C@](O)CN5CCOCC5)CCCc4[nH]3)/C(=O)Nc2cc1,1,448,-6.7325258,1.5041783,118.02485,-104.05225,-10.363609,-35.027081,-6.7325258,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.36216,1
O=C(CO)[C@@]1(O)C[C@](O[C@@]2O[C@@](C)[C@](O)[C@@](N)C2)c2c(O)c3C(=O)c4c(OC)cccc4C(=O)c3c(O)c2C1,1,829,-6.7321944,1.7329034,12.412399,-102.67761,-12.1006,-32.466492,-6.7321944,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.8779297,1
Fc1c2nc(N3CCC(NC4CCOCC4)CC3)c(-c3onc(C)n3)c(C)c2cc(CC)c1,1,402,-6.7308154,2.9482529,-37.154961,-60.485462,-9.4134474,-35.117321,-6.7308154,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.7502916,1
Brc1c2OCC[C@@](NCCCNC=3Nc4c(C(=O)C=3)scc4)c2cc(Br)c1,1,57,-6.7303395,1.795408,-75.146088,-70.49691,-9.0631685,-34.0457,-6.7303395,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.1402855,1
S(Cc1ccc(F)cc1)C=1N(CC(=O)N(CCN(CC)CC)Cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)C2=C(C(=O)N=1)CCC2,1,918,-6.7303033,2.4332035,16.05912,-35.057026,-9.6012268,-30.706244,-6.7303033,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0,1
Fc1c2[C@](CN3CCC(NCc4nnc5OCCOc5c4)CC3)CN3C(=O)C=Cc(c23)cc1,1,142,-6.7298107,1.3882811,52.120899,-92.605179,-10.227385,-37.615639,-6.7298107,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.64586359,1
S(=O)(=O)(N(CCO)c1c(C2CC2)cc2c(C(=O)NC)c(-c3ccc(F)cc3)oc2c1)C,1,673,-6.7294321,1.7420307,133.87663,-88.027061,-10.447186,-31.181221,-6.7294321,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.5476229,1
S(CC1=C(C(=O)O)N2C(=O)[C@@](NC(=O)Cc3c(CN)cccc3)[C@]2SC1)c1n(CC(=O)O)nnn1,1,999,-6.7279468,1.4924847,-63.084335,-77.031845,-9.4599228,-37.082169,-6.7279468,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.4849479,1
Clc1ccc(C2(O)CCN(CCC(C(=O)N(C)C)(c3ccccc3)c3ccccc3)CC2)cc1,1,79,-6.7268405,1.3298304,53.640053,-51.680393,-8.744607,-33.322674,-6.7268405,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.3125,1
Clc1cc2S(=O)(=O)N(C)c3c(C(NCCCCCCC(=O)O)c2cc1)cccc3,1,693,-6.7267909,1.9616414,-14.946515,-75.616203,-9.4925861,-33.961292,-6.7267909,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.4298596,1
O=C(OCCOCCN(CC)CC)C1(c2ccccc2)CCCC1,1,491,-6.7267594,1.0758537,74.238144,-76.336563,-9.2657223,-31.715637,-6.7267594,$HOME/My Research/Docking/sdf/smiles_data7.sdf,6.7116409e-005,1
O=C(OCC)[C@@](N[C@](C(=O)N1C(=O)N(C)C[C@]1C(=O)O)C)CCc1ccccc1,1,391,-6.7267356,1.0249858,3.7216654,-81.677643,-8.0435181,-36.284843,-6.7267356,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.9656301,1
Fc1cc2/C(=C/c3c(C)c4C(=O)N(C[C@](O)CN5CCOCC5)CCCc4[nH]3)/C(=O)Nc2cc1,1,448,-6.7264357,1.6715677,118.23352,-100.66391,-11.871161,-32.891285,-6.7264357,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.8847897,1
O(C)C=1C(=O)[C@](C)[C@@](C/C=C(/CC/C=C(/CC/C=C(\C)/C)\C)\C)[C@@](O)C=1OC,1,163,-6.7264247,1.239009,41.257076,-77.360245,-9.1264362,-30.519119,-6.7264247,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0,1
O=C(O)c1n(Cc2ccc(-c3c(-c4[nH]nnn4)cccc3)cc2)c(CCC)nc1C(O)(C)C,1,580,-6.7254977,1.4730276,-36.636219,-67.52034,-8.4649725,-34.574234,-6.7254977,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.081017,1
O=C(O)C1=CC[C@]2C(C)(C)Oc3c(c(O)cc(C(CCCCCC)(C)C)c3)[C@@]2C1,1,110,-6.7253819,2.3198845,-62.253593,-70.13636,-8.7163496,-35.138763,-6.7253819,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0,1
O=C(O[C@@]1C(OC)=C[C@]23N(CCc4c(cc5OCOc5c4)[C@]12)CCC3)[C@](O)(CC(=O)OC)CCCC(O)(C)C,1,662,-6.7238255,3.3464248,-1.2615947,-58.339718,-8.8331537,-38.951859,-6.7238255,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.4018958,1
O=C(Nc1noc(C(C)(C)C)c1)Nc1ccc(-c2nc3Sc4c(-n3c2)ccc(OCCN2CCOCC2)c4)cc1,1,398,-6.7225394,1.7631187,3.8688707,-122.64629,-9.9036303,-35.122883,-6.7225394,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.7694571,1
O=C(O)[C@](NC(=O)[C@]1N(C(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)CNC)CCCNC(=N)N)C(C)C)Cc2ccc(O)cc2)[C@](CC)C)Cc2[nH]cnc2)CCC1)C,1,655,-6.7222195,2.1450639,-81.338257,-37.764915,-6.2436018,-36.543194,-6.7222195,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0,1
Clc1ccc([C@](CNC(=O)O[C@](OC(=O)C(C)C)C(C)C)CC(=O)O)cc1,1,59,-6.7220545,1.4002267,-111.45911,-54.822304,-9.2570038,-32.670292,-6.7220545,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.5573895,1
OC(CNCCCCCCNCC(O)c1cc(O)c(O)cc1)c1cc(O)c(O)cc1,1,307,-6.7217159,1.4402813,48.157139,-95.954079,-9.9809217,-37.342968,-6.7217159,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.0488646,1
S(=O)(=O)(Oc1ccc(C(c2ncccc2)c2ccc(OS(=O)(=O)O)cc2)cc1)O,1,27,-6.721426,1.6425297,-4.8479471,-62.030849,-9.9453936,-38.174229,-6.721426,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.1796875,1
O(Cc1ccc(CN2CCOCC2)cc1)c1nc(C(C#N)c2sc3c(n2)cccc3)ccn1,1,173,-6.7213392,2.5720153,26.232681,-90.105286,-9.7203779,-33.26833,-6.7213392,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.5209961,1
Clc1c(F)c(Nc2ncnc3c2cc(OC2CCN(CC(=O)NC)CC2)c(OC)c3)ccc1,1,172,-6.7200599,2.1416781,-12.284155,-54.561394,-9.5948362,-34.755016,-6.7200599,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.064703651,1
S(=O)(=O)(Nc1c(Oc2c(OC)cccc2)c(OC)nc(-c2ncccn2)n1)/C=C/c1ccccc1,1,568,-6.7198982,3.8643961,-42.826103,-79.410545,-9.4864922,-35.880394,-6.7198982,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.739212,1
Clc1c(OC)cc(Nc2c(C#N)cnc3c2cc(OC)c(OCCCN2CCN(C)CC2)c3)c(Cl)c1,1,853,-6.7183852,1.251887,83.491745,-106.71198,-11.164176,-33.777924,-6.7183852,$HOME/My Research/Docking/sdf/smiles_data7.sdf,1.1795164,1
O=C(OCOC(=O)[C@]1C(C)(C)S[C@@]2[C@](NC(=O)[C@](N)c3ccccc3)C(=O)N12)C(C)(C)C,1,870,-6.7183108,1.2875311,86.474411,-76.482658,-9.9024105,-36.20356,-6.7183108,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.35302734,1
FC(F)(F)c1cc2O[C@](c3ccc(OCCN4CC(CF)C4)cc3)c3c4c(ncc3-c2cc1)cc(O)cc4,1,659,-6.7175636,1.0853952,64.421188,-76.248253,-8.9101505,-36.561619,-6.7175636,$HOME/My Research/Docking/sdf/smiles_data7.sdf,3.3857384,1
O=C(N(C)C)COc1cc2c(cc1)CC[C@](NC[C@](O)c1cc(CCO)c(O)cc1)C2,1,654,-6.7167892,1.9473485,32.454849,-61.23196,-8.3849611,-35.453476,-6.7167892,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.7083371,1
P(=O)(OC[C@@]1OC(=O)N(c2cc(F)c(-c3cnc(-c4nn(C)nn4)cc3)cc2)C1)(O)O,1,597,-6.7160892,1.3789797,-110.09366,-99.149055,-9.9657774,-37.128738,-6.7160892,$HOME/My Research/Docking/sdf/smiles_data7.sdf,2.1308753,1
ClC(Cl)(Cl)c1c(Cl)c(OC(=O)O[C@@]2CC=3[C@@](C)([C@@]4[C@]([C@]5[C@@](C)([C@@]([C@@](CCCC(C)C)C)CC5)CC4)CC=3)CC2)c(Cl)c(OC)n1,1,570,-6.7160058,2.3514533,88.467987,-67.759621,-8.8825827,-32.862083,-6.7160058,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.25475684,1
O=C(O)[C@@](NC(=O)[C@@](NC(=O)CCCC[C@]1SSCC1)CCC(=O)O)C,1,539,-6.7156773,1.8009651,-62.320229,-54.221687,-7.9131613,-34.749657,-6.7156773,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0.35302734,1
OC(CNCCCCCCNCC(O)c1cc(O)c(O)cc1)c1cc(O)c(O)cc1,1,307,-6.7154098,1.4360048,42.921314,-71.080704,-9.7623396,-37.751675,-6.7154098,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0,1
O(C)C=1C(=O)[C@](C)[C@@](C/C=C(/CC/C=C(/CC/C=C(\C)/C)\C)\C)[C@@](O)C=1OC,1,163,-6.7151828,1.1556792,42.98563,-75.662178,-9.9477911,-32.440025,-6.7151828,$HOME/My Research/Docking/sdf/smiles_data7.sdf,0,1
