mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,E_orig,Rec_index
P(=O)(OP(=O)(OCC1C(O)C(O)C(n2c3ncnc(N)c3nc2)O1)O)(OCC1C(O)C(O)C([n+]2cc(C(=O)N)ccc2)O1)O,1,46,-7.3938227,2.1804998,-267.76324,-84.331703,-11.614636,-45.55154,-7.3938227,1.6894531,1
O(C)c1c(OC)cc2c3c1Oc1ccc(cc1)CC1[N+](C)(C)CCc4c1cc(c(OC)c4)Oc1c(OC)ccc(c1)CC3[N+](C)(C)CC2,1,728,-7.335505,1.299588,134.93755,-10.630054,-8.6629505,-39.722794,-7.335505,3.9172213,1
O=CCC1C(OC2C(O)C(N(C)C)C(OC3OC(C)C(O)C(O)(C)C3)C(C)O2)C(C)C(O)CC(=O)OC(CC)C(COC2C(OC)C(OC)C(O)C(C)O2)C=C(C)C=CC(=O)C(C)C1,1,638,-7.3329034,3.9564829,110.55437,-20.589594,-8.0224438,-44.534351,-7.3329034,0,1
O=C(NC1C(OC2C(O)C(O)C(O)C(C(=O)O)O2)C(O)C(CO)OC1OC1C(O)C(O)C(OC2C(O)C(CO)OC(O)C2NC(=O)C)OC1C(=O)O)C,1,864,-7.2812009,1.478791,111.71512,-86.097351,-8.0677023,-40.619183,-7.2812009,0,1
P(=O)(OCC(CCCC)CC)(OCC(CCCC)CC)OCC(CCCC)CC,1,165,-7.2718573,2.7927864,8.4313116,-54.426865,-7.0762005,-38.48558,-7.2718573,0,1
O=C(OC1C(O)(C(=O)OC)C2N(C)c3c(cc(c(OC)c3)C3(C(=O)OC)c4[nH]c5c(c4CN4CC(CC)=CC(C3)C4)cccc5)C32C2C1(CC)C=CCN2CC3)C,1,3,-7.2594948,3.0399363,240.58015,-55.861336,-7.8611054,-37.37788,-7.2594948,0,1
P(=O)(OP(=O)(OCC1C(O)C(O)C(n2c3ncnc(N)c3nc2)O1)O)(OCC1C(O)C(O)C([n+]2cc(C(=O)N)ccc2)O1)O,1,46,-7.2526679,2.4840181,-282.26218,-66.138344,-11.181422,-39.885262,-7.2526679,2.3207104,1
P(=O)(OCC(CCCC)CC)(OCC(CCCC)CC)OCC(CCCC)CC,1,165,-7.2454395,2.3043487,17.62376,-58.42408,-7.1139884,-36.047623,-7.2454395,0,1
P(=O)(OP(=O)(OCC1C(O)C(O)C(n2c3ncnc(N)c3nc2)O1)O)(OCC1C(O)C(O)C([n+]2cc(C(=O)N)ccc2)O1)O,1,46,-7.242382,2.9419036,-272.59753,-74.509811,-11.174266,-40.426167,-7.242382,0.96875,1
P(=O)(OCC(CCCC)CC)(OCC(CCCC)CC)OCC(CCCC)CC,1,165,-7.2288728,2.78093,14.875046,-52.375366,-8.554369,-37.045097,-7.2288728,0.00035049286,1
O=C(OC1C(C)C(=O)C2(OC2)CC(C)C(OC2C(OC(=O)C)C(N(C)C)CC(C)O2)C(C)C(OC2OC(C)C(OC(=O)C)C(OC)C2)C(C)C(=O)OC(C)C1C)C,1,687,-7.2273073,2.4468691,103.78588,-40.499386,-7.8662767,-41.077766,-7.2273073,0,1
O=CCC1C(OC2C(O)C(N(C)C)C(OC3OC(C)C(O)C(O)(C)C3)C(C)O2)C(C)C(O)CC(=O)OC(CC)C(COC2C(OC)C(OC)C(O)C(C)O2)C=C(C)C=CC(=O)C(C)C1,1,638,-7.1871276,3.8479745,146.94647,-27.596842,-9.0601063,-42.702454,-7.1871276,0,1
O=C(NC1C(OC2C(O)C(O)C(O)C(C(=O)O)O2)C(O)C(CO)OC1OC1C(O)C(O)C(OC2C(O)C(CO)OC(O)C2NC(=O)C)OC1C(=O)O)C,1,864,-7.1735368,2.1659746,110.50292,-101.82499,-9.7785196,-37.568932,-7.1735368,0,1
S(=O)(=O)(O)C(C(=O)OCCCCCCCC)CC(=O)OCCCCCCCC,1,646,-7.1669626,1.6909035,-82.340431,-63.70631,-9.1031303,-35.682659,-7.1669626,0.95107377,1
O(C)c1c2Oc3c4OCOc4cc4c3C(N(C)CC4)Cc3ccc(Oc4c(OC)ccc(c4)CC4N(C)CCc(c4c2)c1)cc3,1,461,-7.1616201,0.98265427,112.71409,-76.671097,-8.9114265,-36.284794,-7.1616201,0,1
P(=O)(OP(=O)(OCC[N+](C)(C)C)[O-])(OCC1C(O)C(O)C(N2C(=O)N=C(N)C=C2)O1)O,1,599,-7.1550589,1.6420141,-382.70837,-120.66902,-10.949468,-37.079765,-7.1550589,1.0404257,1
P(=O)(OCC(CCCC)CC)(OCC(CCCC)CC)OCC(CCCC)CC,1,165,-7.1382413,2.0965641,7.0195861,-54.943161,-7.1453018,-37.538013,-7.1382413,0.00017524643,1
O(C)c1c2Oc3c4OCOc4cc4c3C(N(C)CC4)Cc3ccc(Oc4c(OC)ccc(c4)CC4N(C)CCc(c4c2)c1)cc3,1,461,-7.123414,1.3664587,115.7665,-75.023361,-9.6008024,-37.887016,-7.123414,0,1
P(=O)(OP(=O)(OCC1C(O)C(O)C(n2c3ncnc(N)c3nc2)O1)O)(OP(=O)(O)O)O,1,58,-7.1215439,1.1952777,-532.99646,-75.609138,-10.021688,-38.699932,-7.1215439,0.96875,1
O=C(NC1C(OC2C(O)C(O)C(O)C(C(=O)O)O2)C(O)C(CO)OC1OC1C(O)C(O)C(OC2C(O)C(CO)OC(O)C2NC(=O)C)OC1C(=O)O)C,1,864,-7.1118612,1.6965854,108.99857,-108.74787,-7.4761939,-38.339836,-7.1118612,0,1
O=C(OC1C(n2c3ncnc(NC(=O)CCC)c3nc2)OC2C1OP(=O)(O)OC2)CCC,1,437,-7.1092982,2.0499017,-74.92836,-57.056484,-9.4769421,-36.257545,-7.1092982,2.7298932,1
P(=O)(OCC(CCCC)CC)(OCC(CCCC)CC)OCC(CCCC)CC,1,165,-7.0997319,2.7846613,14.169,-42.850777,-7.2229109,-38.142052,-7.0997319,0.00017524643,1
O(CC1C(O)C(OC2C(O)C(O)C(O)C(CO)O2)C(O)C(OC2C(O)C(O)OC(CO)C2O)O1)C1C(O)C(O)C(O)C(CO)O1,1,870,-7.0959854,1.8034384,259.12299,-79.326958,-12.160354,-39.85363,-7.0959854,3.7151148,1
[N+](CCCCC)(CCCCC)(CCCCC)CCCCC,1,682,-7.0941978,2.1761644,39.078167,-50.601139,-8.3607426,-36.079102,-7.0941978,0.19421387,1
FC12C3(C)C(=CC(=O)C=C3)CCC1C1C(C)(C(OC(=O)CCCC)(C(=O)CO)C(C)C1)CC2O,1,666,-7.0909472,1.5608181,150.22476,-74.663017,-8.8850451,-35.321758,-7.0909472,0.3431052,1
O=C(O)c1c(C=2c3c(OC=4C=2C=C/C(=[N+](\CC)/CC)/C=4)cc(N(CC)CC)cc3)cccc1,1,184,-7.0763488,2.6448655,-14.495232,-80.140297,-10.156606,-34.200649,-7.0763488,1.1368388,1
O=C(NC1C(OC2C(O)C(O)C(O)C(C(=O)O)O2)C(O)C(CO)OC1OC1C(O)C(O)C(OC2C(O)C(CO)OC(O)C2NC(=O)C)OC1C(=O)O)C,1,864,-7.0716047,3.0150661,110.08598,-62.194565,-7.5277247,-41.858006,-7.0716047,0,1
O=CCC1C(OC2C(O)C(N(C)C)C(OC3OC(C)C(O)C(O)(C)C3)C(C)O2)C(C)C(O)CC(=O)OC(CC)C(COC2C(OC)C(OC)C(O)C(C)O2)C=C(C)C=CC(=O)C(C)C1,1,638,-7.0698862,2.5846806,156.99026,-42.192856,-9.9729061,-39.953968,-7.0698862,0,1
O=C(O)CCCCCCCCCCCCCCCCCCCCC,1,347,-7.0691419,1.5690496,-9.7755232,-69.385429,-8.2145596,-36.872955,-7.0691419,1.5244141,1
O=C(NC1C(=O)N2C(C(=O)O)=C(COC(=O)C)CSC12)C(N)c1ccccc1,1,706,-7.028758,1.2304821,32.265919,-83.043297,-10.417046,-36.067379,-7.028758,2.5422411,1
FC12C3(C)C(=CC(=O)C=C3)CCC1C1C(C)(C(OC(=O)CCCC)(C(=O)CO)C(C)C1)CC2O,1,666,-7.0280995,1.3577707,153.90152,-85.71447,-8.4686174,-34.240726,-7.0280995,8.7607899e-005,1
[N+](CCCCC)(CCCCC)(CCCCC)CCCCC,1,682,-7.0238309,1.4263197,37.563633,-59.066864,-7.9004297,-35.514545,-7.0238309,0,1
C(CCCCCCCCCCCCCCC)CCCCCCCCCCCCCCC,1,565,-7.0138717,2.0950289,47.659328,-56.196224,-8.0223351,-36.100002,-7.0138717,0.80000001,1
O=C1C(CCC(O)(CCCC(CCCC(CCCC(C)C)C)C)C)=C(C)C(=O)C(C)=C1C,1,814,-7.0105419,2.4165084,3.2165945,-91.112152,-9.4195442,-36.813255,-7.0105419,0.005437253,1
FC12C3(C)C(=CC(=O)C=C3)CCC1C1C(C)(C(O)(C(=O)COC(=O)C)C(OC(=O)C)C1)CC2O,1,113,-7.0055447,2.173888,92.80558,-81.760742,-8.85147,-39.117439,-7.0055447,0,1
[N+](CCCCC)(CCCCC)(CCCCC)CCCCC,1,682,-6.9985981,1.9854159,32.737633,-47.662895,-7.9934297,-32.181698,-6.9985981,0.19421387,1
FC12C3(C)C(=CC(=O)C=C3)CCC1C1C(C)(C(O)(C(=O)COC(=O)C)C(OC(=O)C)C1)CC2O,1,113,-6.9945445,1.3754348,88.607483,-72.844589,-8.9523001,-40.534996,-6.9945445,2.7646444,1
FC12C3(C)C(=CC(=O)C=C3)CCC1C1C(C)(C3(C(=O)COC(=O)CC(C)(C)C)OC(C)(C)OC3C1)CC2O,1,737,-6.9937449,1.9096483,91.561218,-74.387383,-9.1389856,-36.147945,-6.9937449,1.7043042,1
O(C)c1c(O)cc(C2Oc3c(c(O)cc(OC4C(O)C(O)C(O)C(COC5C(O)C(O)C(O)C(C)O5)O4)c3)C(=O)C2)cc1,1,495,-6.9928045,1.8799155,106.40121,-93.326233,-10.066232,-36.222355,-6.9928045,1.9332865,1
O=C1C(CCC(O)(CCCC(CCCC(CCCC(C)C)C)C)C)=C(C)C(=O)C(C)=C1C,1,814,-6.9900346,2.9595735,5.1301169,-59.609417,-8.730238,-38.049797,-6.9900346,0.005437253,1
O(C)c1c2Oc3c4OCOc4cc4c3C(N(C)CC4)Cc3ccc(Oc4c(OC)ccc(c4)CC4N(C)CCc(c4c2)c1)cc3,1,461,-6.9861722,1.600678,111.94585,-76.535057,-8.9820604,-36.302876,-6.9861722,0,1
O=C(OC1C(O)(C(=O)OC)C2N(C)c3c(cc(c(OC)c3)C3(C(=O)OC)c4[nH]c5c(c4CCN4CC(O)(CC)CC(C3)C4)cccc5)C32C2C1(CC)C=CCN2CC3)C,1,586,-6.9696531,1.4207195,257.07388,-54.085648,-9.5640831,-29.788137,-6.9696531,3.0834551,1
O=C(Oc1c(C)c(C)c2OC(CCCC(CCCC(CCCC(C)C)C)C)(C)CCc2c1C)CCC(=O)O,1,719,-6.9624372,0.95101261,-62.411957,-70.752632,-8.9757652,-32.815746,-6.9624372,0.0031008942,1
O=C1C(CCC(O)(CCCC(CCCC(CCCC(C)C)C)C)C)=C(C)C(=O)C(C)=C1C,1,814,-6.9623289,2.0217011,2.9626369,-78.5467,-9.3438282,-32.324162,-6.9623289,0,1
O=C(OC1C(O)(C(=O)OC)C2N(C)c3c(cc(c(OC)c3)C3(C(=O)OC)c4[nH]c5c(c4CCN4CC(O)(CC)CC(C3)C4)cccc5)C32C2C1(CC)C=CCN2CC3)C,1,586,-6.9574218,1.9063938,241.45294,-65.580734,-8.2136707,-30.216105,-6.9574218,3.7515907,1
